0.000000,0.061560,0.060230,0.012886,0.011939,0.004360,0.002461,0.002084,0.001589,0.001346,0.001267
0.000000,0.045414,0.044018,0.010293,0.008347,0.001252,0.001104,0.000986,0.001066,0.000646,0.000460
0.000000,0.027026,0.013743,0.004781,0.003038,0.000920,0.000731,0.000706,0.000609,0.000576,0.000497
0.000000,0.024336,0.020177,0.004779,0.003737,0.000698,0.000476,0.000315,0.000284,0.000276,0.000208
0.000000,0.022186,0.018665,0.003637,0.002976,0.000467,0.000389,0.000350,0.000241,0.000174,0.000178
0.000000,0.015052,0.015630,0.003350,0.003093,0.000322,0.000239,0.000249,0.000251,0.000189,0.000156
0.000000,0.014731,0.016391,0.002955,0.002523,0.000268,0.000217,0.000171,0.000190,0.000151,0.000151
0.000000,0.013922,0.015175,0.002370,0.002631,0.000304,0.000237,0.000176,0.000151,0.000151,0.000144
0.000000,0.009151,0.009598,0.001874,0.001840,0.000182,0.000161,0.000108,0.000122,0.000099,0.000073
