0.000000,0.290052,0.345963,0.254347,0.218159,0.009549,0.006944,0.005082,0.004814,0.005027,0.005145
0.000000,0.197684,0.194806,0.206657,0.143604,0.002921,0.002001,0.001560,0.001306,0.001452,0.001421
0.000000,0.110702,0.124296,0.098692,0.110007,0.001057,0.000958,0.000893,0.000793,0.000584,0.000710
0.000000,0.092540,0.088332,0.093255,0.110319,0.000836,0.000534,0.000459,0.000501,0.000507,0.000513
0.000000,0.073708,0.051809,0.064111,0.085290,0.000572,0.000418,0.000400,0.000344,0.000317,0.000269
0.000000,0.091077,0.075168,0.075130,0.064651,0.000443,0.000314,0.000299,0.000301,0.000332,0.000244
0.000000,0.073453,0.079078,0.075279,0.078476,0.000225,0.000192,0.000160,0.000142,0.000131,0.000139
0.000000,0.047267,0.048082,0.040334,0.036467,0.000198,0.000168,0.000139,0.000147,0.000147,0.000157
