0.635846,0.578044,0.506244,0.355229,0.285043,0.035854,0.028286
0.630102,0.337747,0.281479,0.222596,0.191690,0.030012,0.020525
0.497658,0.274051,0.325433,0.300478,0.213904,0.037879,0.026176
0.743497,0.363179,0.356160,0.252086,0.223887,0.057194,0.024671
0.635879,0.401847,0.269676,0.236892,0.190827,0.061877,0.029445
0.720003,0.334108,0.274339,0.243300,0.192531,0.074433,0.025832
0.457573,0.210357,0.217278,0.199722,0.180844,0.086299,0.030706
0.813156,0.409783,0.242409,0.159818,0.186537,0.088993,0.027418
0.541356,0.243092,0.282356,0.208622,0.195859,0.075446,0.026594
