ticker
ANTM
HOG
CMCSA
PVH
TAP
NOV
AAP
COG
LMT
TGT
KSU
TEL
CI
HII
FB
LLY
IPGP
MKTX
XOM
ALB
HFC
XLE
RL
FISV
EQIX
ITW
MAR
TSCO
AXP
CAT
AMAT
MXIM
BKR
MGM
MLM
TPR
NVDA
OKE
EOG
TXT
APH
KMI
LW
DISCA
HAS
CHD
GIS
INTU
SEE
WFC
IPG
DGX
FOX
SIVB
V
ABMD
MDT
PRU
GPN
CFG
DIS
J
UA
VZ
AON
FFIV
GPC
PLD
NWS
BA
EXR
ADP
SHW
ADS
PGR
NEE
AOS
PWR
GWW
HCA
NLOK
IR
GPS
SBUX
CINF
XRX
L
WHR
GILD
DAL
ARE
GE
YUM
ABBV
ALK
JPM
UDR
LH
CF
CVX
TRIP
MDLZ
EMN
XRAY
AMT
CCI
XYL
ZION
IVZ
LHX
PM
EVRG
CB
D
UNM
PKI
NWL
XLC
STT
VFC
ARNC
EFX
PEG
HOLX
BAC
RE
PEAK
WM
HD
PHM
K
LEN
SLB
CSX
USB
XEL
MPC
GOOG
WAT
AIV
CSCO
CTSH
CHTR
FTI
CE
PKG
FDX
WRK
TFX
CNP
FRT
OXY
MMM
ADI
MAA
UPS
RF
LB
BRK.B
MO
EXC
FTNT
EL
JCI
EXPD
INCY
WRB
APD
JNPR
BR
UAA
HLT
XLB
INTC
NI
BIIB
ICE
XLU
APA
HP
DE
WELL
XLF
XLV
CME
ORCL
TXN
SYK
XLK
AKAM
HES
HRL
FMC
HRB
JWN
LRCX
SRE
LEG
PSA
AVY
AZO
VRTX
ALL
ALLE
XLY
NTAP
M
WU
XLI
ACN
STZ
AIZ
AMD
F
GM
CAG
PNR
COO
ROP
ZTS
XLP
CPB
HBI
GRMN
UNP
DVN
COST
PNW
TJX
CPRI
STX
FIS
XEC
IYR
DXC
EMR
CVS
NOC
HBAN
ULTA
IT
NUE
BWA
KMX
HON
WYNN
URI
ADBE
ISRG
SCHW
CMA
MMC
CBOE
DOW
LDOS
PPG
AIG
SPG
CHRW
MOS
SPGI
MA
CMS
AEP
WBA
MS
JKHY
NSC
ATO
KO
FLS
GOOGL
MRO
MAC
SO
FANG
SLG
BF.B
PFE
REG
BKNG
ABC
DVA
BMY
ORLY
BAX
NRG
AMGN
MSFT
ROST
PSX
PBCT
EW
MET
HUM
IRM
ABT
ATVI
NCLH
NFLX
AMZN
IEX
NKE
IBM
KSS
HSIC
PFG
AJG
TMO
PEP
BEN
EA
CPRT
TTWO
AAL
COF
MCD
LNT
ODFL
COTY
WMT
CTXS
INFO
CL
CAH
HST
GS
CRM
FOXA
QRVO
ROL
LNC
PRGO
COP
ANET
KMB
LKQ
RHI
BSX
PG
DRE
EXPE
HPQ
AVGO
FBHS
T
ADSK
NDAQ
ILMN
IFF
SNA
BK
PYPL
C
REGN
TFC
DG
NOW
KIM
DHR
UHS
DISCK
BDX
DOV
MRK
DISH
ETN
PNC
ECL
JNJ
AES
AFL
DUK
SYY
SJM
GD
WDC
QCOM
LOW
GL
VNO
OMC
DRI
BLK
LIN
JBHT
NLSN
MHK
MAS
WAB
AMCR
ZBH
TRV
AAPL
MU
NVR
AMG
RJF
NEM
UNH
NWSA
