ticker
ANTM
HOG
CMCSA
TWTR
PVH
ANSS
TAP
NOV
AAP
COG
EBAY
LMT
TGT
KSU
CI
HII
FB
LLY
IPGP
FRC
MKTX
XOM
ALB
FCX
HFC
XLE
HAL
RL
FISV
EQIX
MTD
TIF
MAR
CDNS
TSCO
AXP
CDW
CAT
O
AMAT
MXIM
SWK
BKR
MGM
MLM
PCAR
TPR
NVDA
FLT
BBY
OKE
EOG
TXT
MNST
APH
IDXX
KMI
DISCA
HAS
CHD
GIS
HIG
INTU
ALGN
WFC
IPG
CCL
DGX
FOX
LVS
SIVB
V
WMB
ABMD
MDT
PRU
GPN
CFG
BLL
DIS
UA
DLTR
VZ
AON
FFIV
GPC
PLD
NWS
BA
DTE
ADP
SHW
ADS
CNC
PGR
NEE
AOS
GWW
GPS
SBUX
CINF
CERN
XRX
L
WHR
GILD
DAL
PAYX
FE
ARE
GE
YUM
ABBV
ALK
JPM
UDR
LH
CF
CVX
TRIP
MDLZ
EMN
XRAY
AMT
CCI
XYL
ZION
IVZ
KR
PM
EVRG
CB
D
UNM
TDG
NWL
VAR
STT
VFC
GLW
ARNC
DFS
PEG
HOLX
BAC
PEAK
VRSN
WM
HD
PHM
K
LEN
SLB
MKC
CSX
USB
XEL
MPC
GOOG
WAT
AIV
AMP
CSCO
CTSH
A
CHTR
RMD
KEYS
FTI
CE
FDX
WRK
WY
KHC
TFX
CNP
ED
FRT
OXY
MMM
ADI
MAA
MSCI
UPS
RF
LB
BRK.B
MO
EXC
FTNT
EL
JCI
EXPD
ETR
INCY
WRB
APD
JNPR
BR
UAA
APTV
HLT
INTC
NI
BIIB
ICE
XLU
APA
HP
DE
WELL
XLF
XLV
VMC
CME
ORCL
TXN
SYK
XLK
AKAM
HES
HRL
HRB
JWN
LRCX
TROW
SRE
LEG
PSA
AWK
AZO
VRTX
ALL
ALLE
ALXN
VTR
XLY
MTB
NTAP
M
SNPS
KEY
WU
XLI
ACN
STZ
AIZ
AMD
F
GM
CAG
IP
PNR
COO
ROP
ZTS
XLP
CPB
HBI
GRMN
CTAS
UNP
DVN
COST
CMG
PNW
TJX
AME
ADM
CLX
MCK
STX
FIS
EQR
XLNX
DXC
EMR
CVS
NOC
HBAN
ULTA
IT
NUE
KMX
HON
WYNN
URI
ADBE
ISRG
SCHW
CMA
MCHP
MMC
DOW
PPL
LDOS
PPG
ES
AIG
SPG
CHRW
MOS
LUV
SPGI
MA
CMS
AEP
WBA
MS
VRSK
JKHY
NSC
ATO
ROK
KO
FLS
GOOGL
MRO
MAC
PXD
SO
FANG
SLG
BF.B
PFE
REG
DHI
KLAC
BKNG
ABC
DVA
BMY
ORLY
NRG
AMGN
MSFT
SWKS
ROST
PSX
LYB
PBCT
EW
MET
HUM
IRM
ABT
ATVI
NCLH
NFLX
AMZN
IEX
NKE
IBM
SBAC
KSS
WLTW
HSIC
PFG
AVB
RCL
TMO
PEP
BEN
EA
CPRT
TTWO
AAL
COF
MCD
LNT
ODFL
COTY
WMT
CTXS
INFO
CL
CAH
HST
FLIR
UAL
GS
CRM
FOXA
QRVO
ROL
LNC
PRGO
COP
ANET
KMB
FAST
LKQ
RHI
BSX
PG
DRE
HSY
EXPE
HPQ
AVGO
SYF
T
ADSK
NDAQ
ILMN
IFF
SNA
BK
PYPL
C
REGN
TFC
DG
NOW
AEE
KIM
DHR
DISCK
BDX
DOV
MRK
DISH
ETN
PNC
ECL
JNJ
AES
AFL
DUK
FITB
PH
SYY
SJM
GD
WEC
WDC
TSN
QCOM
HPE
LOW
VNO
OMC
DRI
BLK
LIN
JBHT
NLSN
MHK
MAS
MSI
WAB
VIAC
CMI
RSG
ZBH
TRV
TMUS
AAPL
MU
NVR
AMG
DLR
RJF
NEM
UNH
NWSA
