3.265379584729797419e-02,-1.516355215193392926e-02,-8.874654657807735936e-02,2.655755561596669367e-01,1.459078887877090780e-01
6.645226160951134275e-02,-5.737347920054882561e-02,-6.225061785748175341e-02,2.178319863125551537e-01,2.443277748891909684e-01
4.070793488158699347e-01,-5.554377388876934052e-02,7.412551136793385509e-02,7.374813530238197128e-03,3.034650673424219014e-01
4.768682219346842555e-03,-5.344425367934523691e-02,-1.308526466742769394e-02,1.351566389384311617e-01,9.957551584741483608e-02
-6.340756963918155707e-03,1.846873573254933718e-02,5.724985661370934203e-02,2.978523631806563321e-01,1.467306965874654590e-01
3.149692508812839548e-02,3.689240501185793702e-03,-2.509065955880223839e-02,-3.183187847505137419e-02,2.785986002107407322e-01
2.148166839810202941e-02,-1.958849472844414671e-02,-5.261418617922387214e-02,1.285727032179402041e-01,1.462500112441096622e-01
5.161920310508536815e-03,-5.624076589171611573e-02,5.965649170803579565e-02,2.245993451029394683e-01,1.070378139155579444e-01
-7.283732703326335767e-02,1.261649160908357159e-01,6.282895794439945225e-02,3.970603920192466996e-01,3.037604540306570663e-02
-4.322801728658919734e-02,1.528484791230002443e-02,3.053799030588257024e-02,9.649284261881629909e-02,3.305100388527548727e-01
4.526618330582860700e-02,-4.926732980252792639e-03,-5.565650512387765314e-02,1.860729847525907366e-01,2.089798363851319007e-01
1.783031739415292041e-02,-8.009556840510112172e-03,-1.752236285681453565e-02,1.905060895877244420e-01,3.475775484822289374e-01
4.982633009684889203e-02,6.187274314079304477e-02,9.893890122709646240e-02,1.732087939341732732e-02,5.331440694368659861e-01
-3.762664132232548808e-02,-2.777976907888681651e-02,-3.976234864295224297e-02,1.133616782239759979e-01,2.275826558904953945e-01
5.049996904515080196e-03,-8.160412736723521299e-03,-3.082228801680553590e-02,-1.014341816237536026e-01,5.939457709377279349e-01
-7.356919994513796968e-02,-7.789950863871863279e-03,-4.452321357710660975e-03,3.262217438007362219e-02,2.425672036620199201e-01
-3.585414036286766609e-02,-2.254201406826454937e-02,-3.666943453996487912e-02,7.623755922276963248e-02,2.563847687874019621e-01
-1.547063542219980110e-02,-3.433109852378349314e-02,-2.036713091218729510e-02,1.200566517632305208e-01,1.941857541861398417e-01
-1.103850390509561290e-02,-3.378032275481179098e-02,-4.239758193809577830e-02,5.643172115302660941e-02,1.607592844649022301e-01
4.138202475375105799e-02,9.447049419951713059e-03,1.583540144016968437e-02,-4.217788158381138158e-03,3.698361648970388549e-01
-1.055390814261774612e-01,1.790209140185830897e-02,-3.148597459181995406e-02,-1.748350629703578352e-01,5.953966301664380678e-01
5.636653507617489858e-03,2.260005574773331707e-02,-9.985610967198854659e-03,-1.255578294303258124e-01,4.171067969975406076e-01
-2.790948523078834800e-02,-3.719934788071361381e-02,-1.856634008676616432e-02,5.746737295369534759e-02,1.747368647457352153e-01
-2.734140078197974319e-02,3.319742725241150300e-02,3.458450130790582250e-02,-2.540492592562100249e-01,7.059197133099304189e-01
2.839777423629491135e-02,-1.633839092351923455e-02,-3.263153531474461549e-02,-4.770188650615021092e-02,4.808486394157849286e-01
-2.602103659799291993e-02,1.276863564412282145e-02,1.790570992877632897e-02,2.616567260873249850e-03,3.446169415390446522e-01
-1.333774557669788891e-02,4.487859491098738357e-03,-2.388463367660025385e-02,-4.374727984963588945e-02,3.084974790532101219e-01
1.465088838435779639e-02,2.534920137302405438e-02,-5.335587439255136399e-02,-1.105942096226999044e-01,3.788446255820128172e-01
-1.431302073009591176e-02,-5.883431048165500138e-02,-6.905107224040302194e-02,1.360662632208245459e-01,1.841072561818369313e-01
3.263680455807815156e-02,-4.611386744072249605e-02,-3.753043135571568212e-02,9.231998665940990834e-02,2.069229127719474370e-01
-1.842080453703597367e-02,-2.224443436967783391e-02,-8.883121291633227015e-03,3.907711994558306645e-01,1.266712655876275732e-02
9.374357651459330754e-05,2.855526575180657601e-03,-1.596727786161496535e-02,-8.732720725913271573e-03,3.604841897959330521e-01
-9.009522372795085443e-03,7.403884881352799452e-04,-1.403198716073210308e-03,-5.619191223997638956e-02,4.070389373295242863e-01
4.923056584044308882e-03,-3.745660996086095512e-02,6.113275327804990056e-02,2.986125451227769623e-01,9.780643509085126808e-02
-6.503576614078803927e-03,8.340287905933248605e-03,7.203238716009756739e-04,9.301937573704989470e-02,2.733748979723013561e-01
-1.229397134537180136e-03,6.999533254798889076e-03,-3.743883207740429393e-03,-1.284958901640464723e-01,4.926158721839180021e-01
4.715649232612281576e-03,-8.368353296682579101e-02,-4.815581101285437704e-02,6.374942894203307342e-02,2.165264816260896452e-01
-3.452568415762935494e-02,-6.540027506809503732e-02,2.955849796749734568e-02,-1.375776835011144617e-01,5.608009685271251321e-01
2.649415719672837746e-02,-2.308275438527462864e-02,1.078158442292010376e-02,7.740270266378163067e-02,3.796779520032926292e-01
-5.611367951614729122e-02,2.259050815708803228e-02,1.265556648086708577e-02,-3.163915880796933089e-01,7.238353961396314373e-01
1.514198254937871788e-02,-1.841703873539779143e-02,-3.380168455478613915e-02,-4.665712148005096704e-02,3.493832717117616449e-01
-7.463888044711636249e-02,2.840950994717976463e-02,-3.289615801149375907e-02,-1.002256648461433558e-01,4.252285955954286378e-01
1.008800889446048593e-01,1.746448390038195155e-03,7.039760026004850992e-03,5.355388843657272330e-02,4.123533451066438982e-01
5.835954523269083066e-02,-2.791293534753977110e-02,2.091642408191735428e-02,1.431499846745727667e-01,3.516490466438837448e-01
2.023385410582199256e-02,-2.273002595045455626e-02,-2.831322358436860406e-02,7.886267968135562967e-02,1.984507502216825980e-01
1.831630900628508293e-02,2.813686080749095916e-03,-1.154781286695270165e-02,-1.635859051018347943e-01,5.386711805828846567e-01
3.517193163236956299e-02,-2.130198259748716447e-02,-6.608862810750404382e-03,6.525888499973225843e-02,2.000138166732387535e-01
-5.496747290605195034e-03,-2.388795862582177021e-02,2.311514890601494565e-02,1.397002056972359574e-01,1.436557353737546172e-01
5.002406875749326395e-03,-5.238600587810495965e-03,3.174625245982042043e-02,1.621560774209940270e-01,1.524572161301200879e-01
5.220061690908169016e-02,-8.120549100723154987e-03,-6.277323687834462929e-02,2.267333843863544030e-01,1.700809095784801828e-01
-1.726196194099386023e-03,3.328392528026464137e-04,1.629638543601616765e-02,5.704972450185141070e-02,2.265255300537031280e-01
-1.299525193765017558e-02,8.233808033607497440e-03,8.305625481927349230e-02,-2.212314748688374091e-02,4.199348311479922935e-01
3.617851614140629030e-02,-5.501183427088387340e-02,-6.455705507547732092e-04,3.625734310982368092e-01,1.073805677552346904e-01
1.141370855381467798e-02,1.651091332400630995e-02,1.694899135859158357e-02,5.111278182685630861e-02,3.203510514813549537e-01
4.773696558504736398e-03,-3.533063125461009119e-02,-4.454232789082854943e-02,1.839354473484541563e-01,1.473350066825472315e-01
7.488946868113741107e-02,4.722518606546058373e-01,-2.244156773700051732e-01,4.026048784964431082e-01,1.200952072896778050e-01
5.489862017955518016e-03,-7.881271466513923435e-03,-6.721895642561359629e-02,-8.345375448686225472e-04,2.207187053515476671e-01
-1.812550127952486725e-02,4.522181010867249579e-02,4.955707812105614174e-02,-5.746229149767818900e-02,4.935492575501300161e-01
6.860331251677133368e-02,4.132649148952931978e-03,6.133185906788039127e-02,2.926746326624190750e-02,5.827302974597820678e-02
2.059808114861897202e-02,-4.284277730936363049e-02,-9.083909393094348472e-02,2.555507841836787697e-01,1.593518489774475300e-01
-2.354203101761215625e-02,-4.330114258032535801e-02,-4.168999093338776607e-02,1.455096230972205695e-01,1.822933476980850287e-01
3.321068925225877794e-02,-2.120685833560237779e-02,2.325832417695686619e-02,6.267701826361980755e-02,3.686560527091168882e-01
-1.613234232188861042e-02,4.175371971925645465e-02,4.838683582141596606e-02,1.251891567971587516e-01,-9.654182830640596971e-03
2.003599234526143302e-02,-6.284229243522672370e-02,4.783161441205138580e-03,5.659741526056771138e-02,3.266655501107372239e-01
1.720333972930344554e-02,-7.311172080313368266e-04,2.835709031370436950e-02,2.593275307068224761e-02,2.927523344700060925e-01
2.125928054063801198e-02,-4.330411770207955729e-02,-1.786264582797986167e-02,-7.123620481058937082e-02,3.802164505040469544e-01
-3.025643292690650618e-02,-1.660775198409668221e-03,8.002899662803153458e-03,-3.157901907654518947e-01,6.746279021775656304e-01
3.871471523982137480e-02,-6.533397717112674613e-03,-9.096982924640321932e-02,1.489876934583793944e-01,1.651888218348304127e-01
-1.296773833088811674e-02,3.918256564397024078e-02,6.178993032045258793e-02,-1.985077011990643570e-01,6.930315740928839618e-01
-9.055395541428055972e-03,-1.093382296461687352e-02,-6.279022902196060470e-03,2.191302840318053724e-01,1.427892362655255043e-01
2.878592286194133626e-02,7.732832313779070682e-03,-6.858124680012653990e-03,7.215707889724555513e-02,2.257132036827893817e-01
-6.405478317251606102e-02,5.225768298853137456e-02,7.071080540238275326e-04,-8.139502279076110680e-02,4.457210964776253670e-01
1.869136971247324641e-02,-3.460360320447843779e-02,-3.834575394835069290e-02,1.248639650410743179e-01,1.446725737664062705e-01
-4.616113227866363439e-02,4.734167005389856159e-02,-2.517425886898804182e-03,-4.240187175060470270e-01,7.636759258884761037e-01
3.135604492664036819e-02,-6.342571829767544578e-02,-3.784814789852616879e-02,1.959438043759101078e-01,1.890561087989664213e-01
-4.667017186307959378e-03,-3.407819681304968817e-02,-4.089878588993622194e-02,9.850271242730214427e-02,1.605388889417790343e-01
4.094296572413997151e-03,-3.464260232449110997e-03,-1.839716259440293822e-02,2.292222806612085051e-01,2.113935773515629168e-01
4.058145192960041503e-02,-2.919635804203900634e-02,-4.785818897378013581e-02,3.171767921041102750e-02,3.962474517426428644e-01
-2.193182528263789774e-02,2.629044155857860991e-03,-7.334506412549240614e-03,-5.106661610737031447e-03,4.035773725554452351e-01
3.943961871930905250e-02,1.464694560095591847e-02,-4.139803421936366634e-02,-2.881470153033206458e-02,3.965552526553822177e-01
-3.181066740535128199e-03,-2.988886222901591949e-02,5.320110036290846139e-02,4.963759164391656070e-02,3.730314769731938873e-01
1.726563517492471153e-02,-2.276058751836936012e-02,6.972000105160996997e-02,3.470298409180002652e-01,1.855813595126486193e-01
-4.176020811705587199e-02,2.192864893282793493e-02,-8.311974700851794753e-03,5.312511821157380604e-03,4.079154575964442642e-01
3.128307070424334729e-02,-3.867463125078210440e-02,-4.636155142685363661e-02,1.461915922898134879e-01,1.451988359455241850e-01
-1.097035043233913175e-02,3.070054074512390194e-02,-2.956942344294340858e-02,-2.521627571082210237e-02,3.020100733701627238e-01
-4.047099657680637563e-02,-2.931626306667609733e-02,4.029390424750012994e-02,-3.704339660310431576e-02,4.196522179671202668e-01
-3.293052980461141921e-02,-2.094643595702041713e-02,6.762743396424471254e-02,3.112919470853492410e-02,4.251534848847507431e-01
6.494786573283993503e-02,3.597906892081703667e-02,7.834679596559848691e-02,2.605228101454287182e-01,2.786008056173887026e-01
-4.126867424901506376e-02,-1.936846007353127883e-02,-4.044512191847333266e-02,-1.189124146126018383e-01,4.863047095162588707e-01
-4.073044316740725979e-02,5.889681527590368004e-03,4.069405325414463502e-03,1.672863624869523058e-01,1.508879642341403593e-01
3.905746819962302788e-03,-7.782651499344247180e-03,3.620660308000242522e-02,-3.687374901991896659e-02,5.387705126733152161e-01
-1.322990587933378093e-01,5.840289542732726019e-02,2.611046022328952082e-02,-6.238011919954173506e-02,4.704558632765366011e-01
1.647753895347328287e-02,4.441694085334099706e-02,4.895359994613401183e-02,1.499634780731466666e-01,1.777183328075404023e-01
-2.323840689428039244e-02,-4.915625095025004387e-02,-8.388330956138472265e-04,4.632892754475040897e-01,2.777285914649397017e-02
-4.093717631234086891e-03,-2.754003700173815808e-02,-7.486812529964580187e-02,2.449436043130976404e-01,2.308004971206706335e-01
2.153771983934283946e-03,-1.784517961255072463e-02,-7.042352431091958992e-03,1.632638528040388504e-01,3.307178652892019399e-01
8.159917487655522772e-03,-2.084702218209790250e-02,9.096352019705431988e-03,9.420190121341476264e-02,2.601660505614665220e-01
2.240470610202118656e-02,-2.397525150972784971e-02,1.527024396980012494e-02,7.952117875133687952e-02,2.913239730672966821e-01
1.205541816699934321e-03,-7.056790253438151826e-03,7.106650473292047861e-03,1.599346834914152637e-01,1.024901317214978874e-01
-3.078515495549800571e-02,-4.842598156675582272e-02,1.215018898028546318e-02,1.295763300191312417e-01,1.667638215284189540e-01
-2.090069123851119592e-02,2.826234825047060223e-02,3.122816544513894177e-02,8.767109096178729577e-02,1.266194020357707117e-01
-2.997689048332185038e-02,3.170693143385679841e-02,-1.398534849526910295e-03,-2.483094353353506867e-01,6.218381298671523671e-01
1.276373100736332734e-02,-7.690447645834107282e-02,-1.167711371932480570e-02,7.116983555102956993e-02,3.323768565736708869e-01
1.897817041052710443e-02,-2.627049864414301647e-03,-5.563976674771684700e-02,-7.200804459960165327e-02,3.821779897291679995e-01
-5.401507614173241961e-02,-1.102864298060125640e-02,4.317465984500584719e-03,3.920628184951763240e-01,1.112365640055966165e-01
-1.310524960176862042e-02,5.436569615839902982e-03,2.857428427589866690e-02,1.361298307526031259e-01,2.183195579878415282e-01
-2.739629256841449520e-02,-2.180153126988444365e-02,-1.852134082261726669e-02,1.068378085475621825e-01,1.362936769521885250e-01
-5.425839021021763332e-03,7.641732026251090749e-03,-7.799868383392610793e-02,-3.648345803199860848e-02,4.119503939565689055e-01
-6.352536213526180885e-03,3.964542333620099147e-03,-9.624290314838334845e-03,-1.659920003311633196e-01,5.017816520995665996e-01
-4.051351424209310298e-02,-2.854009715094892041e-02,-1.111577609881739953e-01,-1.112059939698939459e-02,4.778111032168776418e-01
-9.915857527785332942e-03,-4.878140156385556842e-02,-6.676252232688292820e-02,-6.494695582508025478e-02,3.082875872954049523e-01
9.511595307319568524e-03,-3.965715382019499580e-02,5.164248140556253197e-02,2.094048974319196732e-01,1.656443689734207192e-01
3.337907008475557435e-02,-4.206693603224252037e-02,4.781095784347291766e-02,2.082275700658308415e-01,3.750323108937459460e-01
-1.465114016449161997e-02,-9.769598503689268243e-03,-4.554257781978838376e-02,9.522377788753854169e-03,3.795397724913909254e-01
-4.865070801514508048e-02,-6.146769125346639856e-02,1.362879906584091305e-02,7.006973244417651070e-02,2.587565204351138237e-01
3.948096535288690007e-02,1.147193715012695923e-02,2.846952696869606975e-02,-1.568738068786359741e-01,6.840331550851470599e-01
-3.271835850537350293e-02,-9.353426288676428869e-04,5.027394934326215488e-03,2.587511405514682505e-01,1.579927497580319029e-01
-2.006144050222234687e-02,-2.032599258614990398e-02,-7.453265219977431300e-02,9.076260317553720702e-02,2.954682968662039055e-01
4.735672131421848896e-02,-7.054040610491293072e-03,-8.871462499787674538e-02,3.802390285798539216e-01,9.063140170300448828e-02
-1.717247697028982580e-03,-2.590505276380210276e-02,-7.960907074925124838e-02,4.395188940982037301e-02,2.108238519298874236e-01
1.542777381390494224e-02,-3.116610575716244683e-02,-7.801892199864753075e-02,2.056899986147288084e-01,1.029740669352794541e-01
-6.427611270851255228e-03,-8.790703522280247234e-03,5.355730574554368878e-03,1.360827380172047185e-01,1.796310186966114941e-01
-1.952834341207430229e-03,-2.481878556358585453e-02,-1.947110100518780959e-02,3.052349752126459759e-02,1.909634382520907780e-01
-4.442671381964813371e-02,1.126647786928239130e-02,7.907985368162768688e-03,-4.547740288164586753e-01,8.667645069870469898e-01
9.637014341930628947e-03,-1.049556143809501733e-02,-8.028115937190861973e-03,-4.505068549790013782e-02,3.704690448202808128e-01
2.901832458863626979e-02,-3.026461120755274611e-02,-2.588185846092539918e-02,3.130345085065099897e-01,4.701647761775915729e-02
-2.971609807700020811e-02,2.869831336244666256e-02,1.335893746089129690e-02,1.181734207955062038e-01,1.820943108759056628e-01
-1.176018623544032408e-02,2.804769437771111040e-02,1.173687843356325741e-02,1.856395640441809922e-02,2.660046452515008042e-01
1.086618443754647960e-03,-3.520906794402353657e-02,-7.689269642269492243e-03,1.141252807368396266e-01,2.416470030243121070e-01
-2.241839234411368773e-02,-4.658982031197347190e-02,-4.359846151836992145e-02,1.828575766144011905e-01,1.126841431196765053e-01
-6.268124952370231207e-02,8.651485055109633948e-02,7.287203937274161492e-02,-5.977934647249751737e-02,4.936515066058446144e-01
5.228933766834339796e-03,-1.257256426051131526e-02,-2.961729052059106429e-02,-1.953887043524298386e-02,2.921299472437910993e-01
7.002323380333973918e-03,-6.144022987934857905e-03,3.329206225280512133e-02,1.527953418298196864e-01,2.480498756764538126e-01
3.959186741057967029e-02,-3.651958736510719367e-02,-7.607766392663943555e-02,5.364347105830508805e-02,2.896299121897565332e-01
-4.303505104270349130e-02,5.729386299951199496e-02,6.640749022544695235e-02,-2.097436981736658101e-01,5.358545182904292936e-01
-1.234635952833092534e-02,8.995135754180245621e-03,-3.825825099326473494e-02,5.475747796168284331e-02,1.876768852396104303e-01
-1.573608119043900166e-03,-3.611076901987440163e-02,-3.832128802427111486e-02,8.832543848827717481e-02,2.181643935047935523e-01
-5.127879707271931070e-02,-3.048642587639132859e-02,-1.269452331970481046e-02,2.288912057384415444e-01,2.028838368353806376e-01
-4.196041144673413187e-03,3.787711047100848077e-02,7.670233584467400084e-03,-3.707296492631526608e-01,7.369977184789935354e-01
-1.274429540888173847e-02,2.159292007501191490e-02,5.844943239727214655e-03,1.960835661319561274e-01,1.867703010007824571e-01
-2.043044395849298589e-02,-2.560511741940353289e-02,1.286365784514894445e-02,4.810787099211639994e-02,3.017888286267114695e-01
8.533020657182686930e-02,6.841521510484266377e-02,5.575121190197857707e-02,1.077549052024026760e-01,2.645403338653755654e-01
7.047007359123572991e-03,-1.291350523054952786e-02,-3.503603671509252643e-02,1.691844180168610157e-01,1.862652320792229921e-01
5.424285766953367699e-02,1.027187959669699675e-02,-1.658045786265877064e-01,-1.954485439155186632e-01,5.489413852509624769e-01
-5.667457115353668334e-02,-8.155293698405514935e-03,-1.399431780722107214e-03,4.418743903226041853e-02,2.124636448425097912e-01
-1.206451932579183199e-02,-9.576650025125187440e-03,1.465526879868314647e-02,1.804493349491978205e-01,1.444500953809229604e-01
6.872943448250587450e-02,8.235441821094141926e-03,3.714044982529682293e-02,2.519520705539306515e-01,3.137515782637310680e-01
3.437140989852666834e-02,-3.175081060491508067e-02,-8.737818098105276654e-02,6.788609244226763428e-02,3.275284669780882951e-01
2.061724101501339473e-02,-3.055082444692133053e-02,2.111295468926629657e-02,3.169631523648367422e-01,-4.370204147437124070e-02
7.083344637802185817e-02,1.396622364338677251e-02,-5.028058738293625200e-03,-6.718133006640175653e-02,3.364963780143230831e-01
-3.288443477876800553e-02,-2.305294236366982677e-02,-3.132822398212885273e-02,4.525602068407072465e-02,2.449060522836545573e-01
-5.689618168566189932e-02,-6.197322474848704528e-03,8.886914650629821819e-03,1.180036688673357786e-01,1.980244512712341642e-01
-4.027092300193289842e-02,-2.747600929427922514e-02,-1.609987865197607532e-02,1.456364909396198892e-01,1.013105342406907944e-01
8.030321682485640905e-03,-1.339634299380867803e-02,-9.870340219304045426e-03,3.565959801295599113e-02,2.835264514657729884e-01
8.810976796055414173e-02,1.207772715452712191e-02,6.547912110763760840e-02,3.100267786367356601e-02,5.029270343945060340e-01
-5.738311194754632839e-03,1.250983124630394329e-02,-3.831400123658321860e-02,4.241053334922953444e-02,3.631347115730459429e-01
1.023421853969522406e-02,1.213904730513849442e-04,3.356005522287536930e-02,-1.993728199381100685e-02,3.965312524623438861e-01
-2.891044311707334502e-02,-4.432112181892724177e-03,4.076065014412017656e-02,3.229396258535945363e-01,1.135622972895273669e-01
-2.592290496997717852e-02,-2.822337591494357683e-03,-6.747284622098169427e-02,1.274409384216992382e-02,3.211175830763488559e-01
2.669754346954925431e-02,-1.741505374456199171e-02,-1.662462899193675053e-04,-2.640479111376152210e-01,7.427600792856972056e-01
1.026460869404868977e-02,2.754051423958287295e-03,-6.758801161069598329e-02,6.419780257555135483e-02,2.753935970691491764e-01
1.214099901321113485e-02,-3.018486278851812213e-02,-4.597149942671945044e-02,2.588599777829814208e-02,3.043835639574885565e-01
-7.159442716053318612e-02,2.311554503678341435e-02,5.866691525202608060e-02,7.152277022168444798e-02,3.842511657924150281e-01
1.336222674060719325e-03,-2.040417627459910691e-02,3.651063974682778462e-02,2.477311345412822885e-01,1.861293592886920922e-01
3.516620000619005530e-03,2.299775382227251669e-02,6.064893922357794676e-02,3.010383470753241753e-01,2.264612280014952350e-01
2.196410109222323229e-02,2.886954610284550929e-02,-2.579955324437750719e-02,4.926388080729249275e-02,3.187164295579813511e-01
-4.098435225935352123e-03,5.298983026460480673e-03,-4.316575226677413224e-02,1.647198595944457944e-01,2.017348153983949122e-01
2.967690296885662580e-03,1.084319456599907965e-02,2.233988359875423851e-02,2.518601362658765552e-01,1.019375155121935855e-01
3.061695489619280230e-02,1.572653254899917391e-02,-3.285950825614230436e-02,-2.260870125558945010e-01,5.797290589298804697e-01
-7.807253306568304706e-03,-1.264045305084151964e-02,1.985490779472295561e-02,1.741117783329189928e-01,1.317489096199242482e-01
1.249176651014390765e-02,3.789339835258112750e-03,-5.123521509326806750e-02,1.397025025991093308e-02,2.797319821516760507e-01
2.736535887182760599e-02,-2.804357473576618229e-02,-2.404911046747892911e-02,1.346774735395069589e-01,2.705122431166531727e-01
1.166040481667812191e-02,-8.430594652069280104e-03,2.217706298233766953e-03,3.724768329050507504e-02,3.986494709270395620e-01
-4.380077997819181723e-02,-3.190357609729791571e-02,-2.258925905235102671e-02,9.906495950995823641e-02,2.432193573966555944e-01
-2.153308102618891468e-02,-5.664480085219762186e-03,2.206289208110184460e-02,-2.382546615349117880e-01,5.966679589204482159e-01
-2.852704144114665344e-02,-4.841174114033195558e-02,-1.190056174393313709e-01,1.697288876873048469e-01,7.396251851842954028e-02
-1.042311452853398983e-02,-6.994903459345737894e-03,-4.872311381723469070e-04,3.298722588167411502e-03,3.709212748143146943e-01
7.948741796166020751e-03,1.077350245347646722e-02,-2.626422346735784660e-02,1.667279228836675842e-01,1.233474783984386813e-01
-5.912645756497616339e-02,-5.500720104717699704e-02,2.191099960002340641e-02,3.942322153546875541e-01,3.359512148027873901e-02
8.568848976271542517e-02,-1.481379902410959355e-02,9.891726758691256338e-02,-2.590500605159589131e-01,5.323909684301282308e-01
4.329535580562169327e-03,-3.850291851361195561e-02,-3.914067883225565148e-02,7.187644976598175917e-02,4.128220404623575979e-01
1.484703480946883598e-02,-1.105831268011281399e-02,1.538736243447299916e-02,-1.392007283978528203e-03,4.695029059589125864e-01
8.758570973123854311e-03,-1.755194785081309536e-02,-2.923915924965739006e-03,1.603370482746181713e-01,1.771023830759726192e-01
-1.696686004682881541e-02,-3.568088734391467592e-02,-3.226690638940893190e-03,6.818135666730533451e-02,1.461722532352650594e-01
-2.771392558497936739e-02,-2.908522279983941777e-02,-7.081050152759732486e-02,-4.799492985970746362e-02,3.108045057220713558e-01
-2.316303471276487044e-02,-2.222116306671798394e-02,3.117307433235718284e-04,7.843839545009542724e-02,3.312673348103257753e-01
4.157639741636497827e-02,-4.551963522346912788e-02,-1.763261846574374486e-02,3.111281334274658694e-01,-4.903115813109593796e-02
-1.843847781633248814e-03,-1.129730362128306305e-02,7.665757010466446586e-02,3.476986767866201422e-01,6.943108082386832691e-02
3.629949659383413518e-02,1.017260872850811460e-03,-3.859557701820005154e-02,-6.326956861141554145e-02,3.372447560699459723e-01
-1.919313614237506266e-02,-3.628890454724691128e-02,-4.557721147095601145e-03,3.813182468096547595e-01,5.227457988258883692e-02
1.017221627893416525e-03,-7.386021186049743746e-03,-2.240022759600398053e-02,-1.143790336181236822e-01,5.888119883425456669e-01
-3.301358694081230755e-02,6.620176805668780140e-02,6.313026194234334920e-02,1.620484130012409263e-01,2.983733804872354956e-01
1.129930371220046886e-02,4.708626723753295967e-02,1.065866148881788357e-02,7.949259144802225951e-02,4.716473214725113161e-01
2.198710632791745292e-02,-1.854530277895790431e-03,-4.305404867019715226e-02,1.080111610600645727e-01,2.166093775150708944e-01
-8.470393934430386906e-03,1.203165197406230735e-02,1.382809275664964761e-02,-1.321326054135854300e-01,5.618467890908596107e-01
3.635489533681847841e-03,-2.273331953310238438e-03,4.958535558616652093e-03,7.403081575858604102e-02,3.633707149477490295e-01
-1.333926000946469674e-02,-3.864899819984417978e-02,-3.928001484770690666e-02,2.009375600031163833e-01,1.173467764860438578e-01
3.374336024326148042e-02,8.886099769121504066e-04,3.837477406606757541e-02,8.146025532598202834e-02,3.116046675668335819e-01
1.586308623655322339e-02,-8.268963205078140935e-03,-1.202817092280988182e-01,6.644993354508522965e-02,2.007377173690094996e-01
8.706019855070414037e-02,5.791095391002844955e-02,1.179165869294794902e-02,2.620876397912264566e-01,3.149757300666256032e-01
-4.054681802159939251e-03,-3.022661650029000082e-03,-5.414169876399971618e-03,1.850397705117843572e-01,1.585301346534302713e-01
-7.438326651759585850e-03,9.855154023029142479e-03,-3.221113653009122224e-02,2.593837132711623514e-02,2.864507530862350215e-01
-1.425807578257863931e-02,-2.333663867745209425e-02,2.287523615922730427e-03,-2.631622415759024003e-01,6.481004640213487988e-01
-1.043537681745439899e-02,-1.622265649247143018e-02,-5.954758591727544320e-02,1.650977813698338847e-01,9.717870706487417853e-02
-1.209556470586278104e-02,-5.999212819674679120e-02,3.296529497175147271e-03,1.055546702054780128e-01,2.256161709364744583e-01
