0.900000,0.719596,0.074021,0.071069,0.063781,0.061962,0.056847,0.054436,0.048511,0.046547,0.042722,0.040566,0.038044,0.035193,0.031186,0.027701,0.025871,0.023061,0.019510,0.018274,0.017141
0.900000,0.716978,0.062616,0.058802,0.054759,0.052275,0.049550,0.047675,0.045743,0.044179,0.041608,0.039668,0.037588,0.035172,0.034489,0.032959,0.032188,0.030038,0.028728,0.027832,0.026499
0.900000,0.721540,0.052614,0.050816,0.047839,0.046188,0.045464,0.044687,0.042415,0.040631,0.039534,0.038764,0.037067,0.035512,0.035078,0.033618,0.032910,0.031589,0.031349,0.030106,0.029472
0.900000,0.717898,0.047982,0.046984,0.043744,0.042496,0.041348,0.040970,0.039073,0.038206,0.037106,0.035784,0.034959,0.034343,0.033612,0.032459,0.031990,0.030979,0.030423,0.029490,0.028511
0.900000,0.719863,0.044617,0.042247,0.040172,0.039586,0.038087,0.037223,0.036374,0.035748,0.034915,0.034440,0.033821,0.033305,0.032624,0.031677,0.031146,0.030475,0.030134,0.029009,0.028870
0.900000,0.719811,0.040303,0.039430,0.038134,0.037585,0.036669,0.035573,0.035070,0.034450,0.033691,0.032981,0.032222,0.031823,0.031419,0.030858,0.030136,0.029431,0.029012,0.028700,0.027939
0.900000,0.719219,0.038238,0.037004,0.036071,0.034820,0.034365,0.033204,0.032976,0.032189,0.031840,0.031081,0.030653,0.029815,0.029314,0.029170,0.028598,0.028431,0.028035,0.027752,0.027074
0.900000,0.719929,0.036332,0.034786,0.034027,0.033301,0.032730,0.032077,0.031786,0.031354,0.031029,0.030644,0.030197,0.029303,0.029139,0.028650,0.028575,0.027907,0.027756,0.027235,0.027059
0.900000,0.719804,0.034295,0.033486,0.032852,0.031685,0.031554,0.030775,0.030332,0.029833,0.029716,0.029252,0.029031,0.028526,0.028201,0.027797,0.027498,0.027083,0.026819,0.026617,0.026354
0.900000,0.720304,0.032390,0.031924,0.030997,0.030674,0.030171,0.030016,0.029320,0.028857,0.028306,0.027878,0.027526,0.027380,0.026810,0.026673,0.026378,0.026236,0.026031,0.025511,0.024925
0.900000,0.721011,0.032082,0.030512,0.029870,0.029201,0.028599,0.028391,0.027930,0.027669,0.027476,0.027173,0.026850,0.026185,0.025802,0.025666,0.025480,0.024843,0.024624,0.024579,0.024350
0.900000,0.721280,0.030068,0.029936,0.028821,0.028444,0.027914,0.027846,0.027402,0.027203,0.026490,0.026393,0.026104,0.025769,0.025458,0.025300,0.025034,0.024852,0.024549,0.024098,0.023912
0.900000,0.719133,0.029059,0.028346,0.027762,0.027516,0.027070,0.026620,0.026383,0.026095,0.025854,0.025443,0.025287,0.025073,0.025024,0.024494,0.024310,0.023982,0.023918,0.023726,0.023577
0.900000,0.719666,0.027823,0.027293,0.026731,0.026453,0.026292,0.025860,0.025632,0.025322,0.025084,0.024629,0.024235,0.024003,0.023856,0.023716,0.023406,0.023255,0.023095,0.022967,0.022747
0.900000,0.720084,0.027245,0.026703,0.025965,0.025841,0.025259,0.025095,0.024743,0.024575,0.024305,0.024216,0.023981,0.023757,0.023521,0.023329,0.023135,0.023082,0.022845,0.022819,0.022612
