9.026514,5.263158,4.045550,3.583338,3.161893,2.691144,1.098139
13.668230,5.263158,4.066511,3.627654,3.300697,3.014082,1.063847
18.023420,5.263158,4.105135,3.652478,3.402875,3.130995,1.049288
22.682038,5.263158,4.045569,3.734357,3.498389,3.206428,1.039106
27.287156,5.263158,3.993689,3.714511,3.538094,3.338100,1.032858
31.817843,5.263158,3.977422,3.723496,3.566881,3.372769,1.027958
36.290163,5.263158,3.883562,3.740790,3.632612,3.461740,1.024624
41.188207,5.263158,3.903773,3.745340,3.594951,3.448530,1.021624
45.586977,5.263158,3.874058,3.762284,3.637710,3.514771,1.019564
