0.022761,0.013495,0.013280,0.010854,0.007568,0.006564,0.002119
0.025987,0.014056,0.007158,0.006814,0.005988,0.004961,0.001962
0.037235,0.009661,0.007173,0.007728,0.007382,0.005217,0.002048
0.050597,0.012955,0.009273,0.007850,0.007182,0.005343,0.002064
0.042327,0.014922,0.007785,0.005803,0.005095,0.004254,0.002286
0.054139,0.013096,0.008531,0.007475,0.006955,0.004999,0.002707
0.059887,0.011513,0.006727,0.006322,0.005599,0.004297,0.002886
0.063506,0.015293,0.008915,0.007052,0.005036,0.005067,0.002838
0.000000,0.010958,0.007211,0.006416,0.005428,0.004755,0.002870
