0.168101,0.000000,0.427364,0.338970,0.385552,0.252247,0.008041
0.159491,0.000000,0.263416,0.245665,0.195577,0.140471,0.005157
0.218444,0.000000,0.155141,0.181182,0.207394,0.206227,0.002660
0.297604,0.000000,0.123645,0.165783,0.134930,0.156244,0.002588
0.331403,0.000000,0.101171,0.119468,0.126920,0.131107,0.002069
0.324683,0.000000,0.084194,0.089610,0.100071,0.148032,0.001070
0.345554,0.000000,0.075947,0.081052,0.064770,0.096734,0.000757
0.426814,0.000000,0.093762,0.066007,0.087892,0.101045,0.000769
0.308646,0.000000,0.054671,0.058361,0.073298,0.086229,0.000626
