11.995687,5.437072,4.256908,3.535637,3.037294,2.585491,1.714395
17.257007,5.592341,4.395627,3.632361,3.278261,2.810345,1.891558
22.601762,5.725722,4.541820,3.878428,3.487449,2.968049,2.054564
28.144023,6.335457,4.736841,4.164994,3.675366,3.229754,2.217898
33.610216,6.026225,4.569513,4.130918,3.641056,3.206405,2.357437
39.356659,6.066492,4.861793,4.180891,3.689269,3.253898,2.493736
42.939186,6.061622,4.829854,4.220782,3.866763,3.430595,2.629009
50.197590,6.228351,4.974132,4.418635,3.944422,3.574573,2.757253
53.551283,6.222695,4.977430,4.442047,3.974873,3.601988,2.867458
