1.094943,0.653737,0.584002,0.480368,0.355703,0.280107,0.034103
1.003356,0.606783,0.328739,0.267140,0.227977,0.185627,0.023845
1.331487,0.479323,0.270541,0.323859,0.293466,0.198525,0.029192
1.605591,0.726428,0.368674,0.357666,0.248857,0.224033,0.025650
2.179753,0.656442,0.386413,0.274998,0.235641,0.194099,0.027698
2.101462,0.705144,0.351374,0.275112,0.243823,0.189175,0.027896
2.133277,0.444950,0.209088,0.211980,0.198998,0.190333,0.032585
2.288388,0.811752,0.402605,0.242413,0.158402,0.178935,0.024977
2.891670,0.554441,0.248450,0.285161,0.200135,0.216351,0.026683
