ticker
CTL
HOG
CMCSA
PVH
ANSS
TAP
NOV
AAP
COG
EBAY
LMT
TGT
KSU
TEL
CI
LLY
IPGP
FRC
MKTX
XOM
ALB
FCX
XLE
HAL
RL
FISV
EQIX
MTD
TIF
ITW
MAR
CDNS
TSCO
AXP
CAT
O
AMAT
SWK
BKR
MGM
MLM
PCAR
NVDA
BBY
OKE
EOG
TXT
APH
IDXX
HAS
CHD
GIS
HIG
INTU
ALGN
SEE
WFC
IPG
CCL
DGX
LVS
SIVB
V
WMB
ABMD
MDT
PRU
GPN
BLL
DIS
UA
DLTR
VZ
FFIV
GPC
PLD
NWS
BA
DTE
EXR
ADP
SHW
ADS
CNC
PGR
AOS
PWR
GWW
IR
GPS
SBUX
CINF
CERN
XRX
L
WHR
GILD
DAL
PAYX
FE
ARE
GE
YUM
ALK
JPM
UDR
LH
CF
CVX
EMN
XRAY
AMT
CCI
EIX
ZION
IVZ
KR
PM
CB
D
UNM
PKI
TDG
NWL
VAR
DD
STT
VFC
GLW
DFS
AGN
EFX
PEG
HOLX
BAC
RE
VRSN
HD
PHM
K
LEN
SLB
MKC
CSX
ETFC
USB
XEL
UTX
GOOG
WAT
AIV
AMP
CSCO
CTSH
A
CHTR
RMD
FTI
CE
PKG
FDX
BXP
WY
TFX
CNP
ED
FRT
OXY
MMM
ADI
MAA
UPS
RF
LB
MO
EXC
EL
JCI
EXPD
ETR
INCY
WRB
APD
JNPR
BR
XLB
INTC
NI
BIIB
ICE
XLU
APA
HP
NTRS
DE
XLF
XLV
VMC
CME
ORCL
TXN
SYK
XLK
AKAM
HES
HRL
FMC
HRB
JWN
LRCX
TROW
SRE
LEG
PSA
NBL
AVY
AWK
AZO
VRTX
ALL
ALXN
VTR
XLY
MTB
NTAP
M
SNPS
KEY
WU
XLI
ACN
STZ
AIZ
AMD
F
GM
CAG
IP
PNR
COO
ROP
XLP
CPB
HBI
GRMN
CTAS
UNP
MYL
DVN
COST
CMG
PNW
TJX
AME
ADM
CLX
MCK
STX
FIS
EQR
XEC
XLNX
IYR
EMR
CVS
NOC
HBAN
ULTA
IT
NUE
BWA
KMX
HON
WYNN
URI
ADBE
ISRG
CXO
SCHW
CMA
MCHP
MMC
DOW
PPL
PPG
ES
AIG
SPG
CHRW
MOS
LUV
MA
CMS
AEP
MS
JKHY
NSC
ATO
ROK
KO
FLS
MRO
MAC
PXD
SO
SLG
BF.B
PFE
REG
DHI
KLAC
ABC
DVA
MCO
BMY
ORLY
BAX
NRG
RTN
AMGN
MSFT
SWKS
ROST
PBCT
EW
MET
HUM
IRM
ABT
ATVI
NFLX
AMZN
IEX
NKE
IBM
SBAC
KSS
HSIC
PFG
AVB
AJG
RCL
TMO
ESS
PEP
BEN
CPRT
TTWO
COF
MCD
LNT
ODFL
WMT
CTXS
CL
CAH
HST
FLIR
GS
CRM
ROL
LNC
PRGO
COP
KMB
FAST
RHI
BSX
PG
WCG
DRE
HSY
EXPE
HPQ
T
ADSK
NDAQ
ILMN
IFF
SNA
BK
C
REGN
TFC
NOW
AEE
KIM
DHR
UHS
DISCK
BDX
DOV
MRK
DISH
ETN
PNC
ECL
JNJ
AES
AFL
DUK
FITB
PH
SYY
SJM
GD
WEC
WDC
TSN
QCOM
LOW
VNO
OMC
DRI
BLK
JBHT
MHK
MAS
WAB
CMI
RSG
TRV
AAPL
MU
NVR
AMG
DLR
RJF
NEM
UNH
