0.994739,0.713139,0.631146,0.556241,0.491354,0.216422,0.213545,0.211704,0.210074,0.208515,0.207271
1.012673,0.781232,0.702247,0.640579,0.587767,0.227509,0.225478,0.223649,0.222242,0.220625,0.219410
1.013766,0.756456,0.699007,0.651927,0.617389,0.236481,0.234835,0.232701,0.231638,0.230649,0.229512
1.002763,0.734550,0.702777,0.664204,0.621600,0.244691,0.242887,0.241300,0.239843,0.238677,0.237675
1.016104,0.759180,0.716451,0.672130,0.632071,0.251701,0.249783,0.248474,0.247296,0.246248,0.245220
1.002639,0.755202,0.705701,0.672887,0.633587,0.258697,0.256514,0.255183,0.253872,0.252902,0.251809
1.010404,0.745944,0.706536,0.676642,0.645097,0.264490,0.262884,0.261512,0.260191,0.259072,0.257981
1.000000,0.753623,0.709890,0.685115,0.650189,0.270395,0.268637,0.267140,0.265843,0.264741,0.263763
