0.148440,0.117055,0.096726,0.081380,0.060485,0.030916,0.009916,0.009392,0.008939,0.008703,0.008448,0.008183,0.007962,0.007787,0.007644,0.007494,0.007360,0.007195,0.007100,0.006992,0.006898
0.209199,0.174547,0.149169,0.121893,0.101113,0.028010,0.010316,0.009750,0.009434,0.009188,0.008987,0.008806,0.008605,0.008454,0.008314,0.008214,0.008060,0.007934,0.007826,0.007731,0.007621
0.274049,0.212007,0.190910,0.166434,0.131726,0.031759,0.010696,0.010200,0.009923,0.009676,0.009509,0.009380,0.009228,0.009060,0.008928,0.008811,0.008682,0.008556,0.008479,0.008385,0.008273
0.348500,0.277454,0.226657,0.201744,0.164036,0.030571,0.011089,0.010654,0.010442,0.010247,0.010044,0.009890,0.009751,0.009614,0.009496,0.009389,0.009225,0.009127,0.008991,0.008900,0.008805
0.384335,0.319340,0.286135,0.243208,0.207263,0.032558,0.011389,0.011040,0.010856,0.010638,0.010485,0.010342,0.010226,0.010093,0.009962,0.009840,0.009713,0.009604,0.009513,0.009415,0.009308
0.430791,0.373332,0.317959,0.285880,0.251189,0.030563,0.011830,0.011536,0.011306,0.011071,0.010923,0.010780,0.010682,0.010567,0.010414,0.010326,0.010237,0.010134,0.009994,0.009913,0.009806
0.495954,0.420508,0.366915,0.324880,0.280533,0.032410,0.012240,0.012051,0.011823,0.011639,0.011465,0.011310,0.011203,0.011041,0.010897,0.010785,0.010684,0.010569,0.010483,0.010357,0.010272
0.572653,0.474101,0.414452,0.375385,0.321673,0.035137,0.012689,0.012405,0.012235,0.012049,0.011869,0.011698,0.011571,0.011464,0.011326,0.011240,0.011102,0.011017,0.010911,0.010800,0.010713
0.607673,0.515161,0.452666,0.403211,0.357985,0.034140,0.013018,0.012792,0.012647,0.012450,0.012300,0.012180,0.012012,0.011905,0.011758,0.011678,0.011543,0.011436,0.011350,0.011229,0.011146
0.709251,0.557076,0.496671,0.451332,0.390594,0.034224,0.013458,0.013226,0.013017,0.012887,0.012694,0.012524,0.012412,0.012266,0.012135,0.012055,0.011951,0.011839,0.011744,0.011641,0.011561
0.746794,0.625888,0.548421,0.485789,0.445599,0.032586,0.013821,0.013586,0.013411,0.013241,0.013099,0.012944,0.012777,0.012670,0.012571,0.012455,0.012355,0.012233,0.012136,0.012010,0.011918
0.859018,0.638015,0.594104,0.529726,0.456929,0.032727,0.014327,0.014018,0.013818,0.013604,0.013419,0.013288,0.013200,0.013037,0.012930,0.012810,0.012700,0.012629,0.012527,0.012434,0.012338
0.921285,0.711379,0.630757,0.553542,0.503446,0.036153,0.014639,0.014368,0.014144,0.013965,0.013804,0.013664,0.013517,0.013380,0.013297,0.013190,0.013104,0.012992,0.012887,0.012793,0.012690
0.932169,0.770191,0.691499,0.618141,0.553240,0.032873,0.014926,0.014690,0.014521,0.014337,0.014187,0.014043,0.013904,0.013804,0.013718,0.013608,0.013498,0.013378,0.013235,0.013157,0.013075
1.000000,0.820010,0.720076,0.664312,0.580249,0.033936,0.015366,0.015133,0.014914,0.014738,0.014574,0.014426,0.014295,0.014198,0.014079,0.013951,0.013818,0.013690,0.013601,0.013485,0.013400
