0.000000,0.013662,0.025171,0.027304,0.020644,0.017425,0.032778,0.019660,0.011870,0.017237,0.012697,0.011651,0.011602,0.012307,0.010840,0.006755,0.009434,0.008465,0.010073,0.008865,0.009972
0.000000,0.019197,0.018582,0.018408,0.012648,0.015488,0.016670,0.008793,0.010058,0.006091,0.005785,0.006024,0.007210,0.008730,0.006533,0.004380,0.005211,0.005366,0.004525,0.005246,0.005555
0.000000,0.009080,0.010916,0.011022,0.009116,0.008523,0.011554,0.006510,0.005612,0.006089,0.005873,0.003471,0.003370,0.002845,0.004917,0.005445,0.004672,0.004255,0.004329,0.003419,0.002946
0.000000,0.008683,0.009643,0.006093,0.009411,0.009420,0.009050,0.008480,0.006549,0.003186,0.004117,0.003301,0.004283,0.002004,0.004213,0.003382,0.003098,0.003494,0.004231,0.004311,0.002744
0.000000,0.005617,0.006396,0.004262,0.007043,0.008284,0.008883,0.002770,0.002394,0.003424,0.003028,0.003501,0.002961,0.002584,0.003080,0.003289,0.003278,0.002437,0.002967,0.002028,0.002266
0.000000,0.006865,0.006701,0.005810,0.004467,0.005254,0.002695,0.004703,0.002344,0.002674,0.002536,0.003383,0.003462,0.003220,0.001727,0.002095,0.001565,0.001548,0.001467,0.001399,0.001365
0.000000,0.004226,0.004052,0.006300,0.006324,0.006063,0.007024,0.003112,0.003192,0.003127,0.002844,0.002702,0.002036,0.001975,0.002118,0.001882,0.002093,0.001948,0.001868,0.002089,0.001634
0.000000,0.006717,0.007684,0.006981,0.006827,0.005012,0.006546,0.003362,0.002817,0.002682,0.002262,0.002121,0.002268,0.001778,0.001413,0.001329,0.001456,0.001181,0.001359,0.001324,0.001620
0.000000,0.003251,0.003917,0.003810,0.004358,0.006173,0.005578,0.003319,0.003182,0.003183,0.002961,0.001679,0.001585,0.001117,0.000903,0.000861,0.000477,0.001174,0.001410,0.001772,0.001628
0.000000,0.003932,0.003265,0.004209,0.003457,0.004850,0.003564,0.002663,0.002327,0.001115,0.002044,0.002005,0.002187,0.001948,0.002548,0.001265,0.001227,0.001309,0.001518,0.001074,0.001149
0.000000,0.003444,0.004141,0.004545,0.003108,0.005410,0.006059,0.002484,0.001491,0.001658,0.001915,0.002476,0.002555,0.002390,0.001579,0.001431,0.001385,0.001450,0.001256,0.001458,0.001125
0.000000,0.004000,0.003625,0.003687,0.002201,0.003270,0.002345,0.001991,0.001543,0.001546,0.001716,0.001559,0.001443,0.000865,0.000930,0.001020,0.000939,0.001082,0.001079,0.001563,0.001358
0.000000,0.003292,0.002284,0.002666,0.002646,0.003174,0.003796,0.002102,0.001274,0.001153,0.001279,0.001273,0.001543,0.001167,0.001321,0.001260,0.001229,0.001198,0.001406,0.001506,0.001482
0.000000,0.003158,0.002064,0.002514,0.002621,0.003301,0.002746,0.001428,0.001434,0.001294,0.001189,0.001243,0.001023,0.001160,0.001112,0.001169,0.001198,0.001181,0.000753,0.000949,0.000746
0.000000,0.002469,0.003334,0.002963,0.002872,0.001861,0.002528,0.001828,0.001405,0.001061,0.000810,0.000713,0.000633,0.001037,0.001065,0.000947,0.000932,0.000996,0.001131,0.001152,0.001320
