0.900000,0.537493,0.499909,0.486794,0.467844,0.440705,0.426641,0.167503,0.157933,0.145741,0.130564,0.121760,0.113998,0.105762,0.094919,0.089151,0.077943,0.075544,0.069710,0.062352,0.058498
0.900000,0.519060,0.500736,0.489359,0.481707,0.460671,0.433947,0.136019,0.127544,0.119705,0.114003,0.111466,0.106927,0.101501,0.093677,0.090271,0.087899,0.081837,0.079407,0.074907,0.071945
0.900000,0.512434,0.500988,0.491094,0.476209,0.469403,0.452555,0.123392,0.116555,0.112774,0.103315,0.100700,0.097946,0.096832,0.093923,0.089776,0.087368,0.082132,0.080756,0.077792,0.075241
0.900000,0.497393,0.493859,0.483136,0.478441,0.466359,0.459879,0.111656,0.106224,0.101343,0.099850,0.096734,0.094341,0.091392,0.087336,0.085695,0.082146,0.081172,0.079552,0.076877,0.074625
0.900000,0.498315,0.491750,0.481122,0.473234,0.466984,0.454849,0.097581,0.096748,0.093367,0.092178,0.088888,0.087083,0.083637,0.081199,0.079813,0.078505,0.076904,0.075067,0.073278,0.072537
0.900000,0.495580,0.490705,0.486763,0.482057,0.474710,0.468579,0.094278,0.090166,0.088397,0.085253,0.083569,0.081289,0.079751,0.076631,0.076214,0.074667,0.074099,0.072533,0.072367,0.071467
0.900000,0.496818,0.489711,0.483916,0.481103,0.474893,0.465039,0.086075,0.085893,0.082383,0.081241,0.078564,0.077154,0.075256,0.074850,0.072538,0.071566,0.070420,0.069938,0.069278,0.068184
0.900000,0.493283,0.486531,0.482515,0.475978,0.472715,0.470718,0.084316,0.082410,0.080218,0.077142,0.077072,0.073522,0.072932,0.071602,0.071528,0.069752,0.069433,0.066935,0.066805,0.065795
0.900000,0.490961,0.487223,0.481476,0.479675,0.473466,0.467168,0.080123,0.077956,0.075540,0.075316,0.072135,0.071818,0.069466,0.069048,0.068403,0.068038,0.066474,0.066004,0.064689,0.063892
0.900000,0.493943,0.488774,0.482685,0.478541,0.475352,0.467757,0.076041,0.074021,0.072048,0.070964,0.070110,0.069193,0.068217,0.066506,0.064744,0.064288,0.063515,0.063097,0.062515,0.061511
0.900000,0.490271,0.487254,0.484196,0.482125,0.478363,0.471888,0.073379,0.071027,0.069662,0.068500,0.066915,0.065397,0.064635,0.063622,0.062794,0.062288,0.061304,0.060816,0.060257,0.059882
0.900000,0.490932,0.485323,0.479882,0.476576,0.474441,0.470925,0.070139,0.068209,0.067150,0.066035,0.065448,0.063869,0.063146,0.062483,0.061571,0.060278,0.059937,0.059450,0.059000,0.058054
0.900000,0.487574,0.484862,0.481150,0.479577,0.476443,0.472797,0.067039,0.066316,0.064544,0.064027,0.062596,0.061698,0.060668,0.060444,0.059707,0.059442,0.059261,0.058322,0.057848,0.057459
0.900000,0.488393,0.485195,0.481936,0.478461,0.475092,0.470783,0.065235,0.063633,0.063084,0.061652,0.061033,0.060085,0.059796,0.058919,0.058136,0.057444,0.056845,0.055929,0.055429,0.055041
0.900000,0.488888,0.484500,0.481747,0.479340,0.475871,0.474114,0.062420,0.061150,0.059886,0.059424,0.058716,0.058438,0.057802,0.057551,0.056318,0.056279,0.055244,0.055056,0.054639,0.054183
