25.227183,19.786385,16.317154,13.779327,10.180905,5.218644,1.671933,1.585125,1.510716,1.470968,1.425641,1.381475,1.345646,1.314922,1.291094,1.265786,1.243150,1.216674,1.199769,1.180528,1.165201
35.510966,29.509296,25.266253,20.617973,17.216262,4.745467,1.742684,1.647351,1.594390,1.553416,1.519069,1.488309,1.453141,1.427324,1.404195,1.387079,1.361100,1.340395,1.322020,1.306247,1.287196
46.089462,35.640189,32.109635,28.103237,22.299885,5.359034,1.807113,1.723442,1.676394,1.634228,1.606217,1.584909,1.558625,1.531036,1.508041,1.488134,1.466378,1.445247,1.432286,1.416485,1.397533
58.674121,46.791586,38.343019,34.124666,27.761006,5.142875,1.869852,1.798311,1.763895,1.730906,1.697008,1.671632,1.647725,1.624336,1.605084,1.586500,1.558753,1.541562,1.519684,1.504681,1.488196
64.521238,53.911704,48.289606,41.231466,35.052882,5.497317,1.922418,1.862511,1.831527,1.796621,1.769422,1.745940,1.726241,1.704264,1.682306,1.661155,1.640432,1.620924,1.605548,1.589283,1.571405
72.194237,62.847115,53.647271,48.334321,42.733197,5.147909,1.997829,1.950440,1.911794,1.870480,1.846252,1.822267,1.804791,1.785026,1.759894,1.744701,1.728913,1.712184,1.688299,1.674799,1.656878
83.928174,71.116524,62.073629,55.100268,47.543426,5.455179,2.067851,2.034724,1.997180,1.965625,1.937338,1.912021,1.893666,1.866210,1.841347,1.822318,1.805193,1.785350,1.771281,1.750498,1.736002
98.016044,80.127787,70.044457,63.481414,54.155529,5.968483,2.145434,2.096578,2.067764,2.035442,2.005289,1.975314,1.953779,1.936372,1.912659,1.898474,1.875469,1.860237,1.842192,1.824060,1.809451
102.994637,86.973375,76.309940,67.899848,60.416553,5.801131,2.198642,2.160865,2.136125,2.102487,2.076939,2.057051,2.029258,2.011670,1.986743,1.973405,1.949672,1.931873,1.917587,1.896994,1.883301
118.085277,93.765670,83.962770,76.292804,66.103687,5.784954,2.274099,2.234243,2.198819,2.176335,2.145104,2.115021,2.096299,2.071341,2.050065,2.036709,2.018627,1.999084,1.983038,1.965655,1.952152
127.169796,105.567001,92.331557,81.902653,75.026667,5.536005,2.333089,2.293999,2.265197,2.236304,2.212927,2.186335,2.157060,2.139386,2.121981,2.102412,2.086217,2.066245,2.049520,2.028233,2.012094
144.468830,107.560801,100.111580,89.230816,76.987505,5.530608,2.418790,2.367186,2.333539,2.298316,2.267996,2.246758,2.230752,2.201460,2.183622,2.163336,2.145364,2.133039,2.116084,2.100598,2.084609
154.353812,120.396731,106.761803,93.612198,84.975670,6.076356,2.473537,2.429608,2.390052,2.358699,2.331689,2.307484,2.282673,2.260215,2.246539,2.227688,2.212788,2.194246,2.176629,2.160317,2.142834
157.303958,129.514719,116.541572,104.248953,93.116350,5.534604,2.524462,2.482477,2.453926,2.423027,2.397675,2.372831,2.350097,2.332366,2.317832,2.299048,2.281121,2.260647,2.235965,2.222925,2.209061
172.924715,138.130936,121.238619,111.688218,98.160598,5.697672,2.596381,2.555959,2.519727,2.489254,2.461444,2.436775,2.414315,2.398275,2.377478,2.355842,2.333610,2.312293,2.296829,2.277863,2.263293
