0.816191,0.626956,0.255559,0.030573,0.020392,0.017069,0.013031,0.015705,0.011401,0.006826,0.010341,0.011601,0.008880
0.483841,0.275344,0.147485,0.031182,0.019661,0.017026,0.015871,0.013413,0.012554,0.011843,0.012797,0.012289,0.014049
0.606339,0.263338,0.130133,0.014549,0.013046,0.010151,0.017351,0.017736,0.011381,0.011557,0.012395,0.009241,0.010669
0.602583,0.296726,0.144159,0.015638,0.017198,0.019613,0.016833,0.011774,0.020096,0.016809,0.010842,0.013839,0.014217
0.772201,0.223699,0.160762,0.029347,0.026811,0.017789,0.017993,0.018499,0.020132,0.015219,0.013303,0.015582,0.013526
0.616511,0.181313,0.173595,0.023342,0.022452,0.013651,0.011210,0.012906,0.013252,0.013625,0.015181,0.009385,0.008030
0.591552,0.281190,0.158344,0.039541,0.021574,0.015280,0.015318,0.015251,0.010819,0.015606,0.013408,0.012997,0.012939
0.572223,0.193918,0.144423,0.027706,0.015522,0.018607,0.014604,0.017689,0.019630,0.014217,0.010919,0.011433,0.013820
0.532747,0.163289,0.146624,0.028320,0.017937,0.012517,0.011356,0.018476,0.014407,0.013026,0.010689,0.010719,0.012994
0.956803,0.239824,0.112422,0.027526,0.016870,0.014211,0.014673,0.015764,0.016066,0.015066,0.012452,0.009830,0.008401
0.708155,0.265846,0.145112,0.023101,0.012342,0.021878,0.022505,0.020024,0.016177,0.013491,0.012834,0.012292,0.011007
0.825301,0.218323,0.175934,0.028554,0.020329,0.019819,0.016894,0.014304,0.011967,0.012781,0.017055,0.013142,0.010003
0.795881,0.173263,0.080045,0.015252,0.008293,0.013931,0.016373,0.018229,0.014107,0.018311,0.018219,0.014962,0.013710
0.584337,0.184100,0.118565,0.022093,0.011741,0.015038,0.023665,0.019582,0.014681,0.016491,0.016706,0.017371,0.015296
0.481297,0.173815,0.077853,0.027779,0.022245,0.021461,0.023573,0.017040,0.019778,0.020016,0.019066,0.020354,0.016461
