ticker
ANTM
CTL
HOG
CMCSA
TWTR
ANSS
TAP
AAP
COG
EBAY
LMT
TGT
CI
HII
FB
LLY
IPGP
MKTX
XOM
ALB
FCX
HFC
XLE
HAL
RL
FISV
EQIX
MTD
TIF
MAR
CDNS
TSCO
AXP
CDW
CAT
O
AMAT
MXIM
BKR
PCAR
NVDA
BBY
OKE
EOG
MNST
IDXX
KMI
DISCA
HAS
GIS
INTU
ALGN
SEE
WFC
CCL
DGX
FOX
LVS
SIVB
V
WMB
ABMD
MDT
PRU
CFG
BLL
DIS
UA
DLTR
VZ
FFIV
GPC
PLD
NWS
BA
ADP
SHW
ADS
CNC
PGR
NEE
AOS
GWW
HCA
GPS
SBUX
CINF
CERN
XRX
GILD
DAL
PAYX
GE
YUM
ABBV
ALK
JPM
UDR
LH
CF
CVX
TRIP
MDLZ
XRAY
AMT
CCI
EIX
ZION
KR
PM
EVRG
D
PKI
NWL
VAR
DD
VFC
GLW
ARNC
AGN
EFX
HOLX
BAC
RE
VRSN
WM
HD
K
LEN
SLB
MKC
CSX
ETFC
USB
XEL
UTX
MPC
GOOG
WAT
AMP
CSCO
CTSH
CHTR
RMD
KEYS
FTI
CE
PKG
FDX
WRK
BXP
KHC
CNP
ED
OXY
MMM
ADI
MAA
MSCI
UPS
RF
LB
BRK.B
MO
EXC
FTNT
EL
JCI
EXPD
INCY
APD
JNPR
UAA
APTV
IQV
HLT
XLB
INTC
BIIB
ICE
XLU
APA
HP
NTRS
DE
WELL
XLF
CME
ORCL
TXN
SYK
XLK
AKAM
HES
HRL
FMC
HRB
JWN
LRCX
TROW
LEG
PSA
AVY
AZO
VRTX
ALL
ALXN
VTR
XLY
NTAP
M
SNPS
KEY
XLI
ACN
STZ
AIZ
AMD
F
GM
CAG
IP
ZTS
XLP
HBI
GRMN
CTAS
UNP
MYL
DVN
COST
CMG
PNW
TJX
ADM
CLX
STX
FIS
XLNX
DXC
CVS
NOC
HBAN
ULTA
IT
NUE
KMX
HON
WYNN
URI
ADBE
ISRG
CXO
SCHW
MCHP
MMC
DOW
PPL
LDOS
PPG
AIG
SPG
CHRW
MOS
LUV
MA
CMS
AEP
WBA
MS
FTV
VRSK
JKHY
ROK
KO
GOOGL
MRO
MAC
PXD
SO
FANG
PFE
REG
DHI
KLAC
BKNG
DVA
MCO
BMY
ORLY
BAX
RTN
AMGN
MSFT
SWKS
ROST
PSX
LYB
PBCT
MET
HUM
IRM
ABT
ATVI
NCLH
NFLX
AMZN
NKE
IBM
SBAC
KSS
WLTW
HSIC
PFG
AVB
RCL
TMO
ESS
PEP
BEN
EA
CPRT
TTWO
AAL
COF
MCD
LNT
ODFL
COTY
WMT
CTXS
CL
CAH
HST
FLIR
UAL
GS
CRM
FOXA
QRVO
COP
ANET
KMB
FAST
LKQ
BSX
PG
WCG
HSY
EXPE
HPQ
AVGO
FBHS
SYF
T
ADSK
NDAQ
ILMN
SNA
BK
PYPL
C
REGN
DG
NOW
KIM
DISCK
BDX
DOV
MRK
DISH
ETN
PNC
JNJ
AES
AFL
DUK
FITB
SYY
SJM
GD
WEC
WDC
TSN
QCOM
HPE
LOW
DRI
BLK
LIN
JBHT
MHK
MSI
WAB
CMI
RSG
ZBH
TMUS
AAPL
MU
DLR
NEM
UNH
NWSA
