2.846786,2.310723,0.775476,1.455921,1.287164,0.858976,0.125288,0.028439,0.028352,0.025201,0.018376,0.018053,0.012731,0.010279,0.009807,0.013307,0.011868,0.009142,0.011095,0.009967,0.012181
5.640179,1.838224,1.897354,1.287220,1.538385,0.588092,0.128728,0.022240,0.016567,0.013037,0.014898,0.006316,0.010598,0.005037,0.010646,0.007577,0.007338,0.007509,0.007092,0.005059,0.007477
4.145705,2.404576,1.734065,1.935169,1.959611,0.547962,0.135457,0.028188,0.022882,0.016813,0.012155,0.007518,0.013658,0.008923,0.011338,0.009411,0.009633,0.009923,0.012803,0.010932,0.011591
5.317516,3.092300,1.451197,2.136189,2.143612,0.584402,0.228321,0.034410,0.016920,0.016487,0.011563,0.020563,0.019527,0.014994,0.013212,0.015104,0.014410,0.015114,0.013421,0.014438,0.011700
5.887056,2.828007,1.241256,1.775420,1.485144,0.566691,0.124027,0.030638,0.024229,0.017666,0.017594,0.012031,0.012546,0.010100,0.010348,0.011124,0.013390,0.013974,0.009984,0.010893,0.007778
6.186359,4.523985,1.986760,1.798574,3.678526,0.344048,0.155910,0.032909,0.018564,0.015554,0.021887,0.021491,0.018735,0.016461,0.011561,0.006412,0.009081,0.009674,0.013456,0.010962,0.012469
9.908465,2.746029,2.024557,2.939959,3.727682,0.813553,0.112506,0.025067,0.028503,0.021446,0.021028,0.014917,0.014262,0.013139,0.016227,0.015587,0.013782,0.011389,0.014605,0.011122,0.009028
11.926658,3.860026,1.976102,2.892696,4.260964,0.751442,0.178532,0.020743,0.018187,0.025338,0.018931,0.020253,0.019003,0.016007,0.014231,0.017604,0.012404,0.012030,0.014271,0.009088,0.012903
12.029558,4.618429,3.488776,3.038343,3.011588,0.748443,0.122231,0.016206,0.021621,0.017525,0.020177,0.015095,0.013840,0.013197,0.008748,0.018348,0.013709,0.016123,0.013006,0.013461,0.013015
16.098382,4.182980,3.853219,3.201875,4.199470,0.512206,0.127018,0.028722,0.018289,0.013529,0.009542,0.015582,0.014124,0.013011,0.015742,0.011975,0.013431,0.011189,0.013098,0.011037,0.008507
15.135752,4.572450,3.313096,3.718592,3.990578,0.779835,0.090570,0.016630,0.018882,0.013604,0.014677,0.014161,0.013161,0.012590,0.015326,0.015838,0.015998,0.015695,0.012511,0.011039,0.010230
9.710591,5.757821,6.113495,4.539845,4.412960,0.829646,0.115507,0.033107,0.023651,0.016367,0.017226,0.016983,0.013436,0.013462,0.007934,0.005623,0.008933,0.010580,0.009358,0.012335,0.008420
18.077104,5.243076,5.539753,4.264855,4.783244,0.487995,0.107841,0.030007,0.020470,0.022614,0.014326,0.015704,0.016904,0.006528,0.007189,0.007512,0.006875,0.008128,0.008699,0.003997,0.007673
19.067111,8.782438,4.907341,4.621769,5.550450,0.681080,0.100596,0.025643,0.020550,0.019950,0.019530,0.014632,0.016412,0.015690,0.014936,0.014531,0.016136,0.012308,0.011849,0.010155,0.013532
28.717286,13.032277,6.555584,5.705238,5.616567,0.570875,0.109848,0.028069,0.026496,0.013579,0.024799,0.020203,0.017516,0.014610,0.020647,0.014538,0.016511,0.017592,0.021406,0.022519,0.018959
