0.148290,0.116814,0.096409,0.080922,0.060217,0.029124,0.012357,0.008387,0.008124,0.007941,0.007800,0.007636,0.007438,0.007307,0.007214,0.007077,0.006980,0.006868,0.006773,0.006664,0.006568
0.208897,0.173941,0.148892,0.121952,0.100827,0.026788,0.012193,0.009156,0.008912,0.008736,0.008541,0.008363,0.008250,0.008139,0.008011,0.007881,0.007759,0.007641,0.007569,0.007478,0.007392
0.273625,0.211944,0.190584,0.166215,0.131774,0.030226,0.013173,0.009688,0.009531,0.009354,0.009181,0.009030,0.008902,0.008763,0.008647,0.008543,0.008443,0.008350,0.008265,0.008147,0.008057
0.348202,0.277194,0.226525,0.201568,0.164047,0.030024,0.013388,0.010446,0.010198,0.009981,0.009833,0.009637,0.009532,0.009383,0.009218,0.009121,0.009025,0.008929,0.008824,0.008742,0.008644
0.383823,0.319194,0.285926,0.243034,0.207343,0.031519,0.013489,0.010918,0.010644,0.010420,0.010286,0.010143,0.010017,0.009893,0.009746,0.009632,0.009528,0.009426,0.009321,0.009210,0.009141
0.430493,0.373136,0.317420,0.285655,0.251211,0.030107,0.014125,0.011401,0.011127,0.010870,0.010720,0.010598,0.010482,0.010388,0.010274,0.010141,0.010048,0.009960,0.009879,0.009799,0.009676
0.495732,0.420324,0.367034,0.324770,0.280368,0.031872,0.014446,0.011877,0.011629,0.011464,0.011285,0.011138,0.010999,0.010888,0.010748,0.010658,0.010529,0.010421,0.010305,0.010243,0.010087
0.572646,0.474318,0.414426,0.375121,0.321774,0.034593,0.014135,0.012312,0.012113,0.011899,0.011741,0.011567,0.011447,0.011324,0.011190,0.011093,0.011004,0.010865,0.010775,0.010691,0.010590
0.607690,0.514851,0.452538,0.403052,0.358111,0.033812,0.014858,0.012737,0.012525,0.012323,0.012184,0.012055,0.011913,0.011805,0.011656,0.011524,0.011435,0.011313,0.011203,0.011095,0.010996
0.708748,0.557066,0.496563,0.451178,0.390281,0.033847,0.015159,0.013177,0.012950,0.012745,0.012606,0.012459,0.012293,0.012191,0.012060,0.011942,0.011802,0.011735,0.011637,0.011536,0.011451
0.746836,0.625911,0.548358,0.485842,0.445704,0.032465,0.014910,0.013548,0.013352,0.013202,0.013007,0.012854,0.012699,0.012588,0.012446,0.012356,0.012232,0.012135,0.012029,0.011933,0.011830
0.859320,0.637715,0.594029,0.529675,0.456820,0.032514,0.015587,0.014027,0.013762,0.013552,0.013367,0.013214,0.013057,0.012952,0.012836,0.012725,0.012609,0.012493,0.012416,0.012330,0.012216
0.921262,0.711209,0.630620,0.553483,0.503095,0.035876,0.015971,0.014294,0.014124,0.013905,0.013681,0.013579,0.013444,0.013309,0.013214,0.013105,0.013011,0.012928,0.012814,0.012708,0.012582
0.932123,0.770150,0.691220,0.618015,0.553278,0.032497,0.016216,0.014713,0.014499,0.014248,0.014113,0.013995,0.013824,0.013739,0.013644,0.013509,0.013387,0.013265,0.013125,0.013047,0.012983
1.000000,0.819855,0.719972,0.664242,0.580064,0.033576,0.016405,0.015079,0.014863,0.014709,0.014523,0.014364,0.014253,0.014145,0.014011,0.013875,0.013737,0.013631,0.013530,0.013431,0.013332
