0.144736,0.112502,0.087383,0.076021,0.062363,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.211915,0.159457,0.138119,0.115350,0.091595,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.273051,0.210163,0.184552,0.158090,0.134224,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.338639,0.279760,0.234501,0.196444,0.170559,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.375200,0.324415,0.281651,0.242412,0.216001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.479623,0.374448,0.328627,0.281773,0.239083,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.519539,0.435936,0.373132,0.329212,0.285714,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.573451,0.491719,0.410749,0.378523,0.327171,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.659843,0.541163,0.475961,0.421322,0.369793,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.696906,0.582619,0.509520,0.450647,0.405581,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.762568,0.638778,0.547415,0.502075,0.448916,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.824249,0.699444,0.618426,0.540182,0.477724,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.904180,0.746740,0.648138,0.572057,0.507929,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.007758,0.784568,0.676118,0.625161,0.543420,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.000000,0.840338,0.730871,0.657894,0.587385,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
