23.647029,18.434776,14.268764,12.420142,10.219474,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
34.686831,25.955628,22.566796,18.757297,14.853981,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
44.448910,34.281555,30.106428,25.823564,21.979586,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
55.219260,45.539531,38.126152,32.146446,27.819333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
61.403757,52.964227,46.016815,39.554275,35.309753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
78.734837,61.197074,53.609983,45.904855,39.185042,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
85.511869,71.385896,61.007977,53.896272,46.647199,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
93.433608,80.211959,66.957142,61.949548,53.511085,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
108.297372,88.369898,78.142013,68.957260,60.182669,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
114.449429,95.434214,83.287465,73.662579,66.218351,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
124.916363,104.213499,89.375405,82.013394,73.245448,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
134.567978,114.176231,100.950783,88.038078,77.981336,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
148.156599,122.220930,105.682917,93.121181,82.834234,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
162.784289,127.396863,110.535568,101.995248,88.850499,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
166.046252,137.330074,119.298371,107.299130,95.813022,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
