0.020469,0.013007,0.012348,0.011482,0.009263,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.032699,0.022978,0.018678,0.019124,0.018837,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.048282,0.029248,0.024760,0.022993,0.017303,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.054270,0.047345,0.039708,0.025211,0.023556,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.045698,0.041654,0.034708,0.032811,0.029619,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.074267,0.047394,0.044462,0.040009,0.031717,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.068163,0.048510,0.043187,0.041614,0.043504,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.094838,0.074421,0.058395,0.043789,0.040379,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.106908,0.074825,0.053606,0.053111,0.056289,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.089203,0.072422,0.060856,0.055477,0.064388,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.125658,0.096128,0.070881,0.066335,0.065787,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.137078,0.091997,0.085233,0.077447,0.062516,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.138859,0.084737,0.088333,0.085233,0.071768,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.217659,0.143101,0.078283,0.081983,0.065451,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.105141,0.094319,0.086338,0.084628,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
